,Accepted_ID,mean_air_temp,temp_seasonality,bio10,bio11,precip_amount,precip_seasonality,bio16,bio17,breakline_elevation,elevation,slope,soil_nitrogen,soil_ph,soil_soc,soil_depth,soil_ocs,water_capacity,latitude,longitude,koppen_geiger_mode,koppen_geiger_all,fullname,Accepted_Name,Accepted_Rank,Accepted_Species,Accepted_Species_ID
3611,76639-1,21.6459999084473,206.539245605469,24.286750793457,18.9657497406006,2767.29077148438,41.5494995117188,1075.79174804688,416.03076171875,121.520774841309,227.919998168945,2.98403120040894,2497.60595703125,52.4848480224609,409.833343505859,713.0,67.8181838989258,24.0625,-22.166667,166.85,1,"[1, 0, 14]",Alyxia clusiophylla,Alyxia clusiophylla,Species,Alyxia clusiophylla,76639-1
3612,766434-1,23.7800006866455,86.5122528076172,24.7587509155273,22.5774993896484,1170.04956054688,110.25675201416,741.986511230469,23.8150005340576,306.900268554688,238.460006713867,2.00784373283386,2124.60424804688,62.3541679382324,285.895843505859,3331.0,52.3333320617676,21.375,-3.84138,-80.016285,3,"[3, 6, 1, 15, 4, 2]",Simira ecuadorensis,Simira ecuadorensis,Species,Simira ecuadorensis,766434-1
3613,766462-1,22.02837467193605,75.38800048828125,22.40025043487545,21.5448751449585,2356.5792236328152,44.38512420654295,904.869110107422,213.51812744140602,706.632965087891,918.683776855466,3.97878634929657,2965.2916259765598,50.9375,460.25,2484.375,74.53125,25.5,1.3416665,-68.6318055,1,"[1, 2, 15, 12]",Simira tinctoria,Simira tinctoria,Species,Simira tinctoria,766462-1
3614,766491-1,25.5294990539551,67.6474990844727,26.7215003967285,24.7037506103516,2371.73828125,46.9102516174316,988.484252929688,259.203735351562,148.376724243164,148.119995117188,0.505838453769684,2061.6875,48.0416679382324,271.895843505859,2915.5,47.6153831481934,21.9375,3.533688,-59.4167,1,"[2, 1, 3, 0, 15]",Sipanea pratensis,Sipanea pratensis,Species,Sipanea pratensis,766491-1
3615,766561-1,20.46875,195.40625,23.0547504425049,18.0615005493164,2297.89306640625,68.6607513427734,1114.3876953125,182.576507568359,1047.51525878906,1029.41247558594,6.98426389694214,3258.97924804688,55.8541679382324,366.729156494141,486.0,69.4375,26.4375,17.88333,-96.4039,2,"[15, 2, 1, 3, 11, 12, 14, 7, 0]",Sommera arborescens,Sommera arborescens,Species,Sommera arborescens,766561-1
3616,766585-1,25.218375205993652,81.6932525634766,26.08837509155275,24.1367492675781,2033.489501953125,57.56687545776365,902.0759887695315,151.407501220703,254.73268890380848,262.797485351562,0.9079693853855135,1911.29162597656,50.4583320617676,255.47917175293,2624.75,49.6428565979004,21.8125,-4.247361,-55.1583335,3,"[1, 14, 2, 3, 11, 12, 9, 15, 6, 0, 29]",Spermacoce alata,Spermacoce alata,Species,Spermacoce alata,766585-1
3617,766592-1,21.2417507171631,110.740249633789,22.9689998626709,20.324499130249,1535.14428710938,92.6857528686523,842.763000488281,3.62700009346008,1268.8642578125,1304.01501464844,0.749139726161957,1032.95837402344,52.5833320617676,140.625,4064.0,35.625,16.25,-11.127666,24.189416,3,[3],Spermacoce annua,Spermacoce annua,Species,Spermacoce annua,766592-1
3618,766602-1,22.2800006866455,132.765747070312,24.1095008850098,19.3897495269775,886.072998046875,106.747253417969,509.745758056641,2.10500001907349,1137.57067871094,1149.69250488281,0.496330827474594,805.5208435058595,57.5833320617676,106.395835876465,7777.75,26.75,16.125,-5.8667,32.75,11,"[11, 6, 3, 1]",Spermacoce arvensis,Spermacoce arvensis,Species,Spermacoce arvensis,766602-1
3619,766617-1,22.0410003662109,185.653747558594,24.4890003204346,19.5965003967285,1337.68823242188,113.01000213623,879.138732910156,0.493000000715256,1181.57897949219,1178.52502441406,0.3173748254776,1284.375,55.1875,173.8125,5771.5,36.5625,18.25,-11.347152000000001,29.5615135,11,[11],Spermacoce bangweolensis,Spermacoce bangweolensis,Species,Spermacoce bangweolensis,766617-1
3620,766628-1,26.9142503738403,225.027496337891,29.3174991607666,23.7517499923706,1310.52648925781,110.363250732422,861.016235351562,5.15150022506714,121.10941696167001,125.264999389648,0.535547316074371,882.854187011719,62.4583320617676,113.229164123535,3574.125,26.5,15.6875,-13.980856500000002,131.3441525,3,"[3, 6, 4, 0]",Spermacoce breviflora,Spermacoce breviflora,Species,Spermacoce breviflora,766628-1
3621,766648-1,28.710750579834,259.181884765625,32.4140014648438,25.0917491912842,699.3352661132815,123.048999786377,478.9048767089845,0.52462500333786,294.121887207031,299.087493896484,0.312077045440674,605.0833435058595,65.7083358764648,66.3958358764648,12047.25,24.8666667938232,14.21875,12.605755,0.19288349999999999,3,"[3, 6, 4, 2, 12, 11, 1, 0]",Spermacoce chaetocephala,Spermacoce chaetocephala,Species,Spermacoce chaetocephala,766648-1
3622,766663-1,24.4187507629395,131.226257324219,26.2232494354248,22.4597492218018,1302.47155761719,73.7052536010742,603.862487792969,67.1175003051758,289.800567626953,303.142486572266,2.37570357322693,2682.1978759765598,62.86250114440915,317.875,1353.0,59.75,26.375,16.45,-86.083333,3,"[6, 3, 7, 0, 12, 2, 4, 1, 5, 15, 11, 8, 9]",Spermacoce confusa,Spermacoce confusa,Species,Spermacoce confusa,766663-1
3623,766687-1,20.1632499694824,130.82600402832,21.8987503051758,18.6282501220703,1257.2490234375,94.130500793457,697.282470703125,8.05650043487549,1412.68969726562,1430.73498535156,1.7496532201767,1253.97912597656,55.0833320617676,161.0625,5801.0,40.75,18.375,-9.272472,30.166667,12,"[12, 11, 3, 6, 1, 9, 2]",Spermacoce dibrachiata,Spermacoce dibrachiata,Species,Spermacoce dibrachiata,766687-1
3624,766726-1,23.7520008087158,131.470748901367,24.8092498779297,22.1520004272461,1840.22521972656,87.411247253418,1110.97399902344,68.5042495727539,213.124649047852,189.354995727539,2.17067623138428,2254.11108398438,57.3333320617676,387.979156494141,4521.75,64.5,20.5625,-15.644999,47.416667,3,"[3, 12, 11, 1, 15, 2]",Spermacoce flagelliformis,Spermacoce flagelliformis,Species,Spermacoce flagelliformis,766726-1
3625,766755-1,27.0932502746582,155.126998901367,29.0372505187988,25.2447490692139,1069.92346191406,85.7164993286133,535.324768066406,14.3417501449585,219.484771728516,230.837493896484,0.457515686750412,1225.41662597656,61.75,136.8125,11958.0,32.1875,17.3125,9.3,0.32,3,"[3, 4, 6]",Spermacoce hepperiana,Spermacoce hepperiana,Species,Spermacoce hepperiana,766755-1
3626,76676-1,19.7172508239746,192.315002441406,22.2922496795654,17.3285007476807,1209.14526367188,17.1407508850098,370.980010986328,255.14924621582,5.90858745574951,12.710000038147,0.540606796741486,,,530.333312988281,2438.0,,27.0,-29.016068,167.9427775,0,[0],Alyxia gynopogon,Alyxia gynopogon,Species,Alyxia gynopogon,76676-1
3627,766769-1,19.1520004272461,201.904006958008,21.3129997253418,16.0604991912842,1232.03552246094,99.869499206543,723.039489746094,10.7089996337891,923.193908691406,1327.06005859375,4.58172988891602,1062.25,57.3958320617676,148.875,6715.25,37.3125,19.8125,-10.183472,33.756249999999994,11,"[12, 3, 11]",Spermacoce huillensis,Spermacoce huillensis,Species,Spermacoce huillensis,766769-1
3628,766774-1,27.1035003662109,184.12825012207,29.0599994659424,24.3490009307861,1536.80725097656,108.34049987793,1008.73773193359,4.7185001373291,143.033233642578,110.652496337891,0.436926990747452,992.645812988281,64.8333358764648,138.08332824707,4052.25,31.875,14.6875,-13.5125,130.885278,3,[3],Spermacoce inaperta,Spermacoce inaperta,Species,Spermacoce inaperta,766774-1
3629,766780-1,25.9752502441406,198.432998657227,28.0792503356934,23.10537528991695,1110.1572265625,115.199752807617,769.121368408203,10.75,103.35179901123,114.747497558594,0.501534104347229,537.291687011719,61.125,88.2916641235352,4521.0,16.0,10.78125,-15.3186335,144.0009705,3,[3],Spermacoce jacobsonii,Spermacoce jacobsonii,Species,Spermacoce jacobsonii,766780-1
3630,766782-1,24.224250793457,292.945007324219,27.617000579834,20.2749996185303,1471.5542602539049,55.5390014648438,619.510009765625,143.932754516602,5.14681434631348,5.47249984741211,0.0286542139947414,10766.6669921875,70.9791641235352,883.791687011719,746.0,66.9375,32.0,25.384935,-80.657995,3,"[3, 14, 2]",Spermacoce keyensis,Spermacoce keyensis,Species,Spermacoce keyensis,766782-1
3631,766788-1,27.78362464904785,294.7508697509765,31.09662437438965,23.157999992370648,830.38623046875,114.979373931885,563.870483398438,4.9453752040863055,151.65927886962902,166.220001220703,0.5208343267440795,681.59375,68.0625,79.4583358764648,1941.75,27.0,19.9375,-16.29307,129.0575,6,"[6, 0, 3, 14]",Spermacoce laevigata,Spermacoce laevigata,Species,Spermacoce laevigata,766788-1
3632,766806-1,26.7880001068115,202.874496459961,28.9902496337891,23.7210006713867,1393.17944335938,109.253753662109,917.497985839844,5.75675010681152,120.775619506836,111.985000610352,0.602448701858521,931.458312988281,61.2291679382324,123.270835876465,3790.5,27.125,15.9375,-13.801743,132.2542,3,"[3, 6, 4, 0]",Spermacoce leptoloba,Spermacoce leptoloba,Species,Spermacoce leptoloba,766806-1
3633,76683-1,20.3495006561279,314.985504150391,24.2544994354248,16.3500003814697,1549.47473144531,57.4000015258789,603.536254882812,134.885498046875,219.875350952148,246.4375,2.58690190315247,1813.85412597656,54.4583320617676,301.3104095458985,1573.0,56.75,20.25,-22.748422,149.842753,14,"[14, 11, 2, 1, 3, 0, 6]",Alyxia ilicifolia,Alyxia ilicifolia,Species,Alyxia ilicifolia,76683-1
3634,766833-1,25.0205001831055,187.5187454223635,27.1237506866455,22.3770008087158,1399.0244750976549,104.7123718261715,922.846374511719,35.8887481689453,87.6177291870117,80.05624771118165,1.21325898170471,1114.25,57.875,182.52082824707,2911.5,41.75,17.0,-15.251814,144.91053549999998,3,"[3, 2]",Spermacoce marginata,Spermacoce marginata,Species,Spermacoce marginata,766833-1
3635,766838-1,26.8775005340576,155.651748657227,28.5925006866455,24.4887504577637,1411.715515136715,105.456623077393,929.2818603515625,7.173750162124635,49.8642654418945,53.1124992370605,0.624222457408905,1201.28881835938,59.7708320617676,148.0,4190.625,29.2000007629395,16.625,-12.530861,134.136555,3,"[3, 0]",Spermacoce membranacea,Spermacoce membranacea,Species,Spermacoce membranacea,766838-1
3636,766854-1,17.9974994659424,268.536010742188,21.0917491912842,14.3102502822876,1022.50598144531,73.2552490234375,458.715240478516,46.5647506713867,1168.16625976562,1172.08996582031,2.64721131324768,1760.58337402344,57.1875,229.878784179688,2133.0,53.0666656494141,21.75,-25.625,30.616667,12,"[12, 3, 14, 1, 11, 6, 15, 7, 9]",Spermacoce natalensis,Spermacoce natalensis,Species,Spermacoce natalensis,766854-1
3637,766863-1,25.9482498168945,52.7202491760254,26.7059993743896,24.8812503814697,2714.46630859375,51.2294998168945,1061.15380859375,274.217010498047,142.052627563477,204.705001831055,1.68032896518707,2580.8974609375,53.3333320617676,442.9375,2906.0,61.0,26.625,-6.355723,111.7732,1,"[1, 3, 6, 0, 2]",Spermacoce ocymoides,Spermacoce ocymoides,Species,Spermacoce ocymoides,766863-1
3638,766868-1,22.874625205993652,98.61925125122076,24.0707492828369,21.4514999389648,1524.86608886719,74.6292495727539,750.6539916992185,49.24549865722655,796.8324279785155,785.16748046875,3.45233535766602,2641.9375,57.5833320617676,309.729156494141,2303.0,61.0,26.0625,9.972083000000001,-84.09444500000001,3,"[3, 6, 2, 12, 0, 14, 15, 1, 4, 11, 7]",Spermacoce ovalifolia,Spermacoce ovalifolia,Species,Spermacoce ovalifolia,766868-1
3639,766873-1,26.27174949646,74.6577529907227,27.1512508392334,25.1200008392334,2018.84252929688,65.0634994506836,935.5419921875,145.499252319336,19.3379497528076,19.6025009155273,0.182565271854401,2103.52368164062,54.1458320617676,440.622222900391,3940.75,53.1875,24.875,-8.633333,141.516667,3,"[2, 3, 1]",Spermacoce papuana,Spermacoce papuana,Species,Spermacoce papuana,766873-1
3640,766886-1,20.00899982452395,133.260757446289,22.0813751220703,18.5682506561279,1258.99499511719,101.803497314453,751.361877441406,1.54425001144409,1487.283935546875,1499.37255859375,1.33120721578598,996.291687011719,54.2916679382324,135.8125,5864.75,38.8125,16.9375,-9.3584705,30.8330275,11,"[12, 11, 3]",Spermacoce phyteumoides,Spermacoce phyteumoides,Species,Spermacoce phyteumoides,766886-1
3641,766889-1,21.5997505187988,187.10037994384749,23.30862522125245,18.585999488830552,1612.100402832035,76.26900100708005,707.614013671875,55.9502487182617,822.7521057128905,825.4237365722655,1.57243382930756,1750.8125,52.7291679382324,231.60417175293,2392.625,51.0,21.875,-20.125659499999998,-48.808611,3,"[11, 3, 12, 15, 14, 2, 1, 7]",Spermacoce poaya,Spermacoce poaya,Species,Spermacoce poaya,766889-1
3642,766891-1,26.73737525939945,333.729248046875,30.70174980163575,22.0847492218018,799.2607421875,114.7937469482425,552.047637939453,5.76824998855591,171.57064056396501,173.8874969482425,0.313872039318085,613.104187011719,67.7083358764648,72.7604141235352,2808.125,25.625,18.3125,-16.146575,132.5180555,6,"[3, 6, 4]",Spermacoce pogostoma,Spermacoce pogostoma,Species,Spermacoce pogostoma,766891-1
3643,766896-1,18.09400081634525,92.0998725891113,19.0590000152588,16.9537506103516,1575.66638183594,61.6067504882812,646.59423828125,105.348999023438,1624.43212890625,1692.5062866210951,3.2804172039031947,2496.38549804688,54.4583320617676,317.33332824707054,5857.125,70.3181800842285,25.21875,-1.7887135,32.566665,3,"[12, 3, 11, 9, 15, 2, 1, 6, 4]",Spermacoce princeae,Spermacoce princeae,Species,Spermacoce princeae,766896-1
3644,766896-1,18.09400081634525,92.0998725891113,19.0590000152588,16.9537506103516,1575.66638183594,61.6067504882812,646.59423828125,105.348999023438,1624.43212890625,1692.5062866210951,3.2804172039031947,2496.38549804688,54.4583320617676,317.33332824707054,5857.125,70.3181800842285,25.21875,-1.7887135,32.566665,3,"[12, 3, 11, 9, 15, 2, 1, 6, 4]",Spermacoce princeae var. princeae,Spermacoce princeae,Species,Spermacoce princeae,766896-1
3645,766900-1,23.8187503814697,79.8160018920898,25.6662502288818,21.6947498321533,2459.5234375,54.4367485046387,1004.22998046875,217.9375,277.119110107422,298.165008544922,2.43659973144531,3647.86108398437,54.103366851806655,388.70832824707054,2094.25,63.0625,26.875,9.3875,-80.63208,1,"[3, 1, 2, 15, 14, 0, 12, 7, 29, 6, 11]",Spermacoce prostrata,Spermacoce prostrata,Species,Spermacoce prostrata,766900-1
3646,766906-1,25.2075004577637,193.344757080078,28.05299949646,22.4659996032715,1801.61669921875,79.1217498779297,938.427734375,35.1272506713867,321.002777099609,356.325012207031,2.81981372833252,1868.43127441406,58.7916660308838,225.6423645019535,4430.5,53.15625,24.375,16.75,99.1167,3,"[3, 2, 6, 11, 1]",Spermacoce pusilla,Spermacoce pusilla,Species,Spermacoce pusilla,766906-1
3647,766911-1,25.9108753204346,189.64487457275402,26.87212467193605,24.50387477874755,1144.42272949219,103.15850067138649,624.216491699219,2.43862497806549,393.00831604003895,387.301254272461,0.443844258785248,1272.2291870117201,58.1041660308838,148.7444458007815,8432.125,34.3125,17.84375,6.2916685,15.0833335,3,"[3, 11, 2, 12, 6, 1, 9]",Spermacoce quadrisulcata,Spermacoce quadrisulcata,Species,Spermacoce quadrisulcata,766911-1
3648,766954-1,21.0085000991821,287.339630126953,23.7672500610352,17.864125251769998,714.062744140625,93.8077507019043,381.420745849609,6.037875175476074,1132.27697753906,1123.68127441406,0.974841207265854,1016.1770935058601,61.67916679382325,120.410415649414,2749.125,33.0625,16.0625,-18.9208335,29.309722,6,"[3, 6, 12, 11, 14, 7, 4]",Spermacoce senensis,Spermacoce senensis,Species,Spermacoce senensis,766954-1
3649,766965-1,21.1037502288818,136.073875427246,23.4753751754761,19.6762504577637,1114.144653320315,79.422248840332,540.975616455078,28.12112522125245,1265.6343383789049,1288.293701171875,1.774585247039795,1668.1354370117201,58.28125,203.22846984863298,6738.0,49.5625,21.28125,-3.7989815,33.8666685,3,"[6, 12, 9, 3, 2, 11, 4, 15]",Spermacoce sphaerostigma,Spermacoce sphaerostigma,Species,Spermacoce sphaerostigma,766965-1
3650,766972-1,27.32200050354,198.331253051758,30.2562503814697,25.2754993438721,1037.62023925781,100.886001586914,606.497009277344,2.43249988555908,280.265930175781,282.260009765625,0.467405259609222,868.9375,61.75,101.604164123535,11806.25,28.375,16.1875,10.5221,1.852957,3,"[3, 6, 4, 2]",Spermacoce stachydea,Spermacoce stachydea,Species,Spermacoce stachydea,766972-1
3651,766988-1,20.8705005645752,117.133499145508,22.3527507781982,19.4134998321533,1041.43896484375,91.8675003051758,492.233489990234,5.87750005722046,1369.06921386719,1394.71496582031,1.49371302127838,1134.8125,57.9166679382324,147.111114501953,6125.5,38.625,18.125,-5.63333,30.35,3,"[3, 11, 6, 12, 9]",Spermacoce subvulgata,Spermacoce subvulgata,Species,Spermacoce subvulgata,766988-1
3652,767016-1,25.8770008087158,183.739501953125,27.7157497406006,23.4002494812012,1158.41052246094,69.6117477416992,559.976501464844,85.3679962158203,55.5650978088379,55.8349990844727,0.46307036280632,3207.1666259765598,72.4270820617676,363.333343505859,233.25,70.65625,27.1875,19.708333,-89.648611,3,"[3, 12, 0, 2, 6, 11, 1, 7]",Spermacoce tetraquetra,Spermacoce tetraquetra,Species,Spermacoce tetraquetra,767016-1
3653,767026-1,26.0104999542236,178.768005371094,28.0197505950928,23.3677501678467,1229.39331054688,113.759002685547,830.202270507812,10.5092496871948,90.8144073486328,90.0650024414062,0.445572108030319,489.416656494141,61.125,86.6666641235352,4806.25,15.6875,10.6875,-14.83044,143.51865,3,[3],Spermacoce uniseta,Spermacoce uniseta,Species,Spermacoce uniseta,767026-1
3654,76703-1,21.6747493743896,216.682250976562,24.4072494506836,18.9202499389648,1993.71374511719,43.3092498779297,888.825256347656,242.123504638672,208.080337524414,227.919998168945,4.30819034576416,2482.64282226562,53.1555557250977,429.088897705078,844.5,68.7333297729492,23.5625,-22.1,166.44722,1,"[1, 14, 0, 2, 3]",Alyxia leucogyne,Alyxia leucogyne,Species,Alyxia leucogyne,76703-1
3655,767031-1,24.173999786377,182.343002319336,26.9680004119873,20.8330001831055,1473.54553222656,59.0764999389648,631.382263183594,136.511505126953,73.7617721557617,75.5899963378906,0.47361296415329,2902.33325195312,58.4375,341.479156494141,1279.25,54.0625,23.8125,17.616278,-80.219952,3,"[2, 3, 14, 0, 12, 11, 1, 15, 6, 7, 9, 29]",Spermacoce verticillata,Spermacoce verticillata,Species,Spermacoce verticillata,767031-1
3656,767047-1,21.1219997406006,676.806762695312,27.8852500915527,11.3527498245239,1540.86499023438,77.9627532958984,802.986022949219,104.662246704102,719.213317871094,716.840026855469,4.24886178970337,2415.72924804688,66.3125,258.8125,2126.25,51.0,23.8125,32.55,73.797793,11,"[14, 11, 2, 12, 6, 8, 4, 29, 3]",Spermadictyon suaveolens,Spermadictyon suaveolens,Species,Spermadictyon suaveolens,767047-1
3657,767051-1,24.419750213623,110.88737487792949,25.7994995117188,22.9427509307861,752.095245361328,103.220001220703,487.95600891113304,22.6383752822876,70.2022171020508,80.3000030517578,1.03258383274078,2206.52783203125,67.64285659790039,301.85896301269554,6481.875,47.763393402099595,23.25,-3.5639944999999997,-80.162165,6,"[6, 4, 1]",Sphinctanthus aurantiacus,Sphinctanthus aurantiacus,Species,Sphinctanthus aurantiacus,767051-1
